country,flag,dbpedia1,wiki1
Γιούζνι νήσος,Ρωσία,http://el.dbpedia.org/resource/Γιούζνι_νήσος,http://el.wikipedia.org/wiki/%CE%93%CE%B9%CE%BF%CF%8D%CE%B6%CE%BD%CE%B9_%CE%BD%CE%AE%CF%83%CE%BF%CF%82
Γιούρα Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Γιούρα_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%93%CE%B9%CE%BF%CF%8D%CF%81%CE%B1_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Γκάμπιερ Νήσοι,Υπερπόντιο διαμέρισμα,http://el.dbpedia.org/resource/Γκάμπιερ_Νήσοι,http://el.wikipedia.org/wiki/%CE%93%CE%BA%CE%AC%CE%BC%CF%80%CE%B9%CE%B5%CF%81_%CE%9D%CE%AE%CF%83%CE%BF%CE%B9
Γκαρμπί,Τυνησία,http://el.dbpedia.org/resource/Γκαρμπί,http://el.wikipedia.org/wiki/%CE%93%CE%BA%CE%B1%CF%81%CE%BC%CF%80%CE%AF
Γκραν Κανάρια,Ισπανία,http://el.dbpedia.org/resource/Γκραν_Κανάρια,http://el.wikipedia.org/wiki/%CE%93%CE%BA%CF%81%CE%B1%CE%BD_%CE%9A%CE%B1%CE%BD%CE%AC%CF%81%CE%B9%CE%B1
Γκόζο,Μάλτα,http://el.dbpedia.org/resource/Γκόζο,http://el.wikipedia.org/wiki/%CE%93%CE%BA%CF%8C%CE%B6%CE%BF
Γκότλαντ,Σουηδία,http://el.dbpedia.org/resource/Γκότλαντ,http://el.wikipedia.org/wiki/%CE%93%CE%BA%CF%8C%CF%84%CE%BB%CE%B1%CE%BD%CF%84
Γλαρονήσι Κυκλάδων,Ελλάδα,http://el.dbpedia.org/resource/Γλαρονήσι_Κυκλάδων,http://el.wikipedia.org/wiki/%CE%93%CE%BB%CE%B1%CF%81%CE%BF%CE%BD%CE%AE%CF%83%CE%B9_%CE%9A%CF%85%CE%BA%CE%BB%CE%AC%CE%B4%CF%89%CE%BD
Γυάρος,Ελλάδα,http://el.dbpedia.org/resource/Γυάρος,http://el.wikipedia.org/wiki/%CE%93%CF%85%CE%AC%CF%81%CE%BF%CF%82
Γυαλί Δωδεκανήσου,Ελλάδα,http://el.dbpedia.org/resource/Γυαλί_Δωδεκανήσου,http://el.wikipedia.org/wiki/%CE%93%CF%85%CE%B1%CE%BB%CE%AF_%CE%94%CF%89%CE%B4%CE%B5%CE%BA%CE%B1%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Δήλος,Ελλάδα,http://el.dbpedia.org/resource/Δήλος,http://el.wikipedia.org/wiki/%CE%94%CE%AE%CE%BB%CE%BF%CF%82
Δασιά Σκοπέλου,Ελλάδα,http://el.dbpedia.org/resource/Δασιά_Σκοπέλου,http://el.wikipedia.org/wiki/%CE%94%CE%B1%CF%83%CE%B9%CE%AC_%CE%A3%CE%BA%CE%BF%CF%80%CE%AD%CE%BB%CE%BF%CF%85
Δεσποτικό Κυκλάδων,Ελλάδα,http://el.dbpedia.org/resource/Δεσποτικό_Κυκλάδων,http://el.wikipedia.org/wiki/%CE%94%CE%B5%CF%83%CF%80%CE%BF%CF%84%CE%B9%CE%BA%CF%8C_%CE%9A%CF%85%CE%BA%CE%BB%CE%AC%CE%B4%CF%89%CE%BD
Διάκοπο Μαθρακίου,Ελλάδα,http://el.dbpedia.org/resource/Διάκοπο_Μαθρακίου,http://el.wikipedia.org/wiki/%CE%94%CE%B9%CE%AC%CE%BA%CE%BF%CF%80%CE%BF_%CE%9C%CE%B1%CE%B8%CF%81%CE%B1%CE%BA%CE%AF%CE%BF%CF%85
Διάπλο Μαθρακίου,Ελλάδα,http://el.dbpedia.org/resource/Διάπλο_Μαθρακίου,http://el.wikipedia.org/wiki/%CE%94%CE%B9%CE%AC%CF%80%CE%BB%CE%BF_%CE%9C%CE%B1%CE%B8%CF%81%CE%B1%CE%BA%CE%AF%CE%BF%CF%85
Διαπόντια νησιά,Ελλάδα,http://el.dbpedia.org/resource/Διαπόντια_νησιά,http://el.wikipedia.org/wiki/%CE%94%CE%B9%CE%B1%CF%80%CF%8C%CE%BD%CF%84%CE%B9%CE%B1_%CE%BD%CE%B7%CF%83%CE%B9%CE%AC
Διδύμη Σύρου,Ελλάδα,http://el.dbpedia.org/resource/Διδύμη_Σύρου,http://el.wikipedia.org/wiki/%CE%94%CE%B9%CE%B4%CF%8D%CE%BC%CE%B7_%CE%A3%CF%8D%CF%81%CE%BF%CF%85
Δοκός Ύδρας,Ελλάδα,http://el.dbpedia.org/resource/Δοκός_Ύδρας,http://el.wikipedia.org/wiki/%CE%94%CE%BF%CE%BA%CF%8C%CF%82_%CE%8E%CE%B4%CF%81%CE%B1%CF%82
Δονούσα,Ελλάδα,http://el.dbpedia.org/resource/Δονούσα,http://el.wikipedia.org/wiki/%CE%94%CE%BF%CE%BD%CE%BF%CF%8D%CF%83%CE%B1
Δορούσα Αγκιστρίου,Ελλάδα,http://el.dbpedia.org/resource/Δορούσα_Αγκιστρίου,http://el.wikipedia.org/wiki/%CE%94%CE%BF%CF%81%CE%BF%CF%8D%CF%83%CE%B1_%CE%91%CE%B3%CE%BA%CE%B9%CF%83%CF%84%CF%81%CE%AF%CE%BF%CF%85
Δρακονέρα Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Δρακονέρα_Εχινάδων,http://el.wikipedia.org/wiki/%CE%94%CF%81%CE%B1%CE%BA%CE%BF%CE%BD%CE%AD%CF%81%CE%B1_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Εγγλεζονήσι,Τουρκία,http://el.dbpedia.org/resource/Εγγλεζονήσι,http://el.wikipedia.org/wiki/%CE%95%CE%B3%CE%B3%CE%BB%CE%B5%CE%B6%CE%BF%CE%BD%CE%AE%CF%83%CE%B9
Εγγλεζονήσι Ευβοίας,Ελλάδα,http://el.dbpedia.org/resource/Εγγλεζονήσι_Ευβοίας,http://el.wikipedia.org/wiki/%CE%95%CE%B3%CE%B3%CE%BB%CE%B5%CE%B6%CE%BF%CE%BD%CE%AE%CF%83%CE%B9_%CE%95%CF%85%CE%B2%CE%BF%CE%AF%CE%B1%CF%82
Ελ Χιέρο,Ισπανία,http://el.dbpedia.org/resource/Ελ_Χιέρο,http://el.wikipedia.org/wiki/%CE%95%CE%BB_%CE%A7%CE%B9%CE%AD%CF%81%CE%BF
Ελαφόνησος,Ελλάδα,http://el.dbpedia.org/resource/Ελαφόνησος,http://el.wikipedia.org/wiki/%CE%95%CE%BB%CE%B1%CF%86%CF%8C%CE%BD%CE%B7%CF%83%CE%BF%CF%82
Επικίνδυνη Νήσος,Βρετανικό Έδαφος Ινδικού Ωκεανού,http://el.dbpedia.org/resource/Επικίνδυνη_Νήσος,http://el.wikipedia.org/wiki/%CE%95%CF%80%CE%B9%CE%BA%CE%AF%CE%BD%CE%B4%CF%85%CE%BD%CE%B7_%CE%9D%CE%AE%CF%83%CE%BF%CF%82
Ερεικούσσα,Ελλάδα,http://el.dbpedia.org/resource/Ερεικούσσα,http://el.wikipedia.org/wiki/%CE%95%CF%81%CE%B5%CE%B9%CE%BA%CE%BF%CF%8D%CF%83%CF%83%CE%B1
Εταιρείας Νήσοι,Υπερπόντιο διαμέρισμα,http://el.dbpedia.org/resource/Εταιρείας_Νήσοι,http://el.wikipedia.org/wiki/%CE%95%CF%84%CE%B1%CE%B9%CF%81%CE%B5%CE%AF%CE%B1%CF%82_%CE%9D%CE%AE%CF%83%CE%BF%CE%B9
Εύβοια,Ελλάδα,http://el.dbpedia.org/resource/Εύβοια,http://el.wikipedia.org/wiki/%CE%95%CF%8D%CE%B2%CE%BF%CE%B9%CE%B1
Ζάκυνθος,Ελλάδα,http://el.dbpedia.org/resource/Ζάκυνθος,http://el.wikipedia.org/wiki/%CE%96%CE%AC%CE%BA%CF%85%CE%BD%CE%B8%CE%BF%CF%82
Ζαφοράς Αστυπάλαιας,Ελλάδα,http://el.dbpedia.org/resource/Ζαφοράς_Αστυπάλαιας,http://el.wikipedia.org/wiki/%CE%96%CE%B1%CF%86%CE%BF%CF%81%CE%AC%CF%82_%CE%91%CF%83%CF%84%CF%85%CF%80%CE%AC%CE%BB%CE%B1%CE%B9%CE%B1%CF%82
Ηρακλειά (νησίδα),Ελλάδα,http://el.dbpedia.org/resource/Ηρακλειά_(νησίδα),http://el.wikipedia.org/wiki/%CE%97%CF%81%CE%B1%CE%BA%CE%BB%CE%B5%CE%B9%CE%AC_%28%CE%BD%CE%B7%CF%83%CE%AF%CE%B4%CE%B1%29
Θάσος,Ελλάδα,http://el.dbpedia.org/resource/Θάσος,http://el.wikipedia.org/wiki/%CE%98%CE%AC%CF%83%CE%BF%CF%82
Θηλιά Μεγανησίου,Ελλάδα,http://el.dbpedia.org/resource/Θηλιά_Μεγανησίου,http://el.wikipedia.org/wiki/%CE%98%CE%B7%CE%BB%CE%B9%CE%AC_%CE%9C%CE%B5%CE%B3%CE%B1%CE%BD%CE%B7%CF%83%CE%AF%CE%BF%CF%85
Θηρασία (νησί),Ελλάδα,http://el.dbpedia.org/resource/Θηρασία_(νησί),http://el.wikipedia.org/wiki/%CE%98%CE%B7%CF%81%CE%B1%CF%83%CE%AF%CE%B1_%28%CE%BD%CE%B7%CF%83%CE%AF%29
Θύμαινα,Ελλάδα,http://el.dbpedia.org/resource/Θύμαινα,http://el.wikipedia.org/wiki/%CE%98%CF%8D%CE%BC%CE%B1%CE%B9%CE%BD%CE%B1
Ιάβα,Ινδονησία,http://el.dbpedia.org/resource/Ιάβα,http://el.wikipedia.org/wiki/%CE%99%CE%AC%CE%B2%CE%B1
Ιθάκη,Ελλάδα,http://el.dbpedia.org/resource/Ιθάκη,http://el.wikipedia.org/wiki/%CE%99%CE%B8%CE%AC%CE%BA%CE%B7
Ικαρία,Ελλάδα,http://el.dbpedia.org/resource/Ικαρία,http://el.wikipedia.org/wiki/%CE%99%CE%BA%CE%B1%CF%81%CE%AF%CE%B1
Κάλαμος Λευκάδας,Ελλάδα,http://el.dbpedia.org/resource/Κάλαμος_Λευκάδας,http://el.wikipedia.org/wiki/%CE%9A%CE%AC%CE%BB%CE%B1%CE%BC%CE%BF%CF%82_%CE%9B%CE%B5%CF%85%CE%BA%CE%AC%CE%B4%CE%B1%CF%82
Κάλυμνος,Ελλάδα,http://el.dbpedia.org/resource/Κάλυμνος,http://el.wikipedia.org/wiki/%CE%9A%CE%AC%CE%BB%CF%85%CE%BC%CE%BD%CE%BF%CF%82
Κάπρι,Ιταλία,http://el.dbpedia.org/resource/Κάπρι,http://el.wikipedia.org/wiki/%CE%9A%CE%AC%CF%80%CF%81%CE%B9
Κάρπαθος,Ελλάδα,http://el.dbpedia.org/resource/Κάρπαθος,http://el.wikipedia.org/wiki/%CE%9A%CE%AC%CF%81%CF%80%CE%B1%CE%B8%CE%BF%CF%82
Κάσος,Ελλάδα,http://el.dbpedia.org/resource/Κάσος,http://el.wikipedia.org/wiki/%CE%9A%CE%AC%CF%83%CE%BF%CF%82
Κάτω Αντικέρι Αμοργού,Ελλάδα,http://el.dbpedia.org/resource/Κάτω_Αντικέρι_Αμοργού,http://el.wikipedia.org/wiki/%CE%9A%CE%AC%CF%84%CF%89_%CE%91%CE%BD%CF%84%CE%B9%CE%BA%CE%AD%CF%81%CE%B9_%CE%91%CE%BC%CE%BF%CF%81%CE%B3%CE%BF%CF%8D
Κάτω Κουφονήσι Κυκλάδων,Ελλάδα,http://el.dbpedia.org/resource/Κάτω_Κουφονήσι_Κυκλάδων,http://el.wikipedia.org/wiki/%CE%9A%CE%AC%CF%84%CF%89_%CE%9A%CE%BF%CF%85%CF%86%CE%BF%CE%BD%CE%AE%CF%83%CE%B9_%CE%9A%CF%85%CE%BA%CE%BB%CE%AC%CE%B4%CF%89%CE%BD
Κέα,Ελλάδα,http://el.dbpedia.org/resource/Κέα,http://el.wikipedia.org/wiki/%CE%9A%CE%AD%CE%B1
Κέρκυρα,Ελλάδα,http://el.dbpedia.org/resource/Κέρκυρα,http://el.wikipedia.org/wiki/%CE%9A%CE%AD%CF%81%CE%BA%CF%85%CF%81%CE%B1
Κέρος Κυκλάδων,Ελλάδα,http://el.dbpedia.org/resource/Κέρος_Κυκλάδων,http://el.wikipedia.org/wiki/%CE%9A%CE%AD%CF%81%CE%BF%CF%82_%CE%9A%CF%85%CE%BA%CE%BB%CE%AC%CE%B4%CF%89%CE%BD
Κίμωλος,Ελλάδα,http://el.dbpedia.org/resource/Κίμωλος,http://el.wikipedia.org/wiki/%CE%9A%CE%AF%CE%BC%CF%89%CE%BB%CE%BF%CF%82
Κίναρος Δωδεκανήσου,Ελλάδα,http://el.dbpedia.org/resource/Κίναρος_Δωδεκανήσου,http://el.wikipedia.org/wiki/%CE%9A%CE%AF%CE%BD%CE%B1%CF%81%CE%BF%CF%82_%CE%94%CF%89%CE%B4%CE%B5%CE%BA%CE%B1%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Καβαλλιανή Ευβοίας,Ελλάδα,http://el.dbpedia.org/resource/Καβαλλιανή_Ευβοίας,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CE%B2%CE%B1%CE%BB%CE%BB%CE%B9%CE%B1%CE%BD%CE%AE_%CE%95%CF%85%CE%B2%CE%BF%CE%AF%CE%B1%CF%82
Καγκουρό (Νησί),Αυστραλία,http://el.dbpedia.org/resource/Καγκουρό_(Νησί),http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CE%B3%CE%BA%CE%BF%CF%85%CF%81%CF%8C_%28%CE%9D%CE%B7%CF%83%CE%AF%29
Καλόγηρος Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Καλόγηρος_Εχινάδων,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CE%BB%CF%8C%CE%B3%CE%B7%CF%81%CE%BF%CF%82_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Καλόλιμνος Καλύμνου,Ελλάδα,http://el.dbpedia.org/resource/Καλόλιμνος_Καλύμνου,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CE%BB%CF%8C%CE%BB%CE%B9%CE%BC%CE%BD%CE%BF%CF%82_%CE%9A%CE%B1%CE%BB%CF%8D%CE%BC%CE%BD%CE%BF%CF%85
Καμπρέρα,Ισπανία,http://el.dbpedia.org/resource/Καμπρέρα,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CE%BC%CF%80%CF%81%CE%AD%CF%81%CE%B1
Κανδελιούσσα Νισύρου,Ελλάδα,http://el.dbpedia.org/resource/Κανδελιούσσα_Νισύρου,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CE%BD%CE%B4%CE%B5%CE%BB%CE%B9%CE%BF%CF%8D%CF%83%CF%83%CE%B1_%CE%9D%CE%B9%CF%83%CF%8D%CF%81%CE%BF%CF%85
Καπρέρα,Ιταλία,http://el.dbpedia.org/resource/Καπρέρα,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CF%80%CF%81%CE%AD%CF%81%CE%B1
Καργκέζε,Γαλλία,http://el.dbpedia.org/resource/Καργκέζε,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CF%81%CE%B3%CE%BA%CE%AD%CE%B6%CE%B5
Καρδιώτισσα Σικίνου,Ελλάδα,http://el.dbpedia.org/resource/Καρδιώτισσα_Σικίνου,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CF%81%CE%B4%CE%B9%CF%8E%CF%84%CE%B9%CF%83%CF%83%CE%B1_%CE%A3%CE%B9%CE%BA%CE%AF%CE%BD%CE%BF%CF%85
Καρλονήσι Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Καρλονήσι_Εχινάδων,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CF%81%CE%BB%CE%BF%CE%BD%CE%AE%CF%83%CE%B9_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Κασίδα Σκοπέλου,Ελλάδα,http://el.dbpedia.org/resource/Κασίδα_Σκοπέλου,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CF%83%CE%AF%CE%B4%CE%B1_%CE%A3%CE%BA%CE%BF%CF%80%CE%AD%CE%BB%CE%BF%CF%85
Κασίδης Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Κασίδης_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CF%83%CE%AF%CE%B4%CE%B7%CF%82_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Καστελλόριζο,Ελλάδα,http://el.dbpedia.org/resource/Καστελλόριζο,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CF%83%CF%84%CE%B5%CE%BB%CE%BB%CF%8C%CF%81%CE%B9%CE%B6%CE%BF
Καστός Λευκάδας,Ελλάδα,http://el.dbpedia.org/resource/Καστός_Λευκάδας,http://el.wikipedia.org/wiki/%CE%9A%CE%B1%CF%83%CF%84%CF%8C%CF%82_%CE%9B%CE%B5%CF%85%CE%BA%CE%AC%CE%B4%CE%B1%CF%82
Κεφαλονιά,Ελλάδα,http://el.dbpedia.org/resource/Κεφαλονιά,http://el.wikipedia.org/wiki/%CE%9A%CE%B5%CF%86%CE%B1%CE%BB%CE%BF%CE%BD%CE%B9%CE%AC
Κιτριανή Σίφνου,Ελλάδα,http://el.dbpedia.org/resource/Κιτριανή_Σίφνου,http://el.wikipedia.org/wiki/%CE%9A%CE%B9%CF%84%CF%81%CE%B9%CE%B1%CE%BD%CE%AE_%CE%A3%CE%AF%CF%86%CE%BD%CE%BF%CF%85
Κοκκινονήσι Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Κοκκινονήσι_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CE%BA%CE%BA%CE%B9%CE%BD%CE%BF%CE%BD%CE%AE%CF%83%CE%B9_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Κολοκύθας Λασιθίου,Ελλάδα,http://el.dbpedia.org/resource/Κολοκύθας_Λασιθίου,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CE%BB%CE%BF%CE%BA%CF%8D%CE%B8%CE%B1%CF%82_%CE%9B%CE%B1%CF%83%CE%B9%CE%B8%CE%AF%CE%BF%CF%85
Κορσική,Γαλλία,http://el.dbpedia.org/resource/Κορσική,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%81%CF%83%CE%B9%CE%BA%CE%AE
Κορωνίδα Αργολίδας,Ελλάδα,http://el.dbpedia.org/resource/Κορωνίδα_Αργολίδας,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%81%CF%89%CE%BD%CE%AF%CE%B4%CE%B1_%CE%91%CF%81%CE%B3%CE%BF%CE%BB%CE%AF%CE%B4%CE%B1%CF%82
Κουκονήσι,Ελλάδα,http://el.dbpedia.org/resource/Κουκονήσι,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%85%CE%BA%CE%BF%CE%BD%CE%AE%CF%83%CE%B9
Κουμπί Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Κουμπί_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%85%CE%BC%CF%80%CE%AF_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Κουνέλι Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Κουνέλι_Εχινάδων,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%85%CE%BD%CE%AD%CE%BB%CE%B9_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Κουνούποι Αστυπάλαιας,Ελλάδα,http://el.dbpedia.org/resource/Κουνούποι_Αστυπάλαιας,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%85%CE%BD%CE%BF%CF%8D%CF%80%CE%BF%CE%B9_%CE%91%CF%83%CF%84%CF%85%CF%80%CE%AC%CE%BB%CE%B1%CE%B9%CE%B1%CF%82
Κουφονήσια,Ελλάδα,http://el.dbpedia.org/resource/Κουφονήσια,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%85%CF%86%CE%BF%CE%BD%CE%AE%CF%83%CE%B9%CE%B1
Κούταλη,Τουρκία,http://el.dbpedia.org/resource/Κούταλη,http://el.wikipedia.org/wiki/%CE%9A%CE%BF%CF%8D%CF%84%CE%B1%CE%BB%CE%B7
Κρήτη,Ελλάδα,http://el.dbpedia.org/resource/Κρήτη,http://el.wikipedia.org/wiki/%CE%9A%CF%81%CE%AE%CF%84%CE%B7
Κυμώ Λεύκης,Ελλάδα,http://el.dbpedia.org/resource/Κυμώ_Λεύκης,http://el.wikipedia.org/wiki/%CE%9A%CF%85%CE%BC%CF%8E_%CE%9B%CE%B5%CF%8D%CE%BA%CE%B7%CF%82
Κυρά Αγκιστρίου,Ελλάδα,http://el.dbpedia.org/resource/Κυρά_Αγκιστρίου,http://el.wikipedia.org/wiki/%CE%9A%CF%85%CF%81%CE%AC_%CE%91%CE%B3%CE%BA%CE%B9%CF%83%CF%84%CF%81%CE%AF%CE%BF%CF%85
Κυρά Παναγιά Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Κυρά_Παναγιά_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%9A%CF%85%CF%81%CE%AC_%CE%A0%CE%B1%CE%BD%CE%B1%CE%B3%CE%B9%CE%AC_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Κως,Ελλάδα,http://el.dbpedia.org/resource/Κως,http://el.wikipedia.org/wiki/%CE%9A%CF%89%CF%82
Κόρακας Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Κόρακας_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%9A%CF%8C%CF%81%CE%B1%CE%BA%CE%B1%CF%82_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Κύθηρα,Ελλάδα,http://el.dbpedia.org/resource/Κύθηρα,http://el.wikipedia.org/wiki/%CE%9A%CF%8D%CE%B8%CE%B7%CF%81%CE%B1
Κύθνος,Ελλάδα,http://el.dbpedia.org/resource/Κύθνος,http://el.wikipedia.org/wiki/%CE%9A%CF%8D%CE%B8%CE%BD%CE%BF%CF%82
Κύθρος Μεγανησίου,Ελλάδα,http://el.dbpedia.org/resource/Κύθρος_Μεγανησίου,http://el.wikipedia.org/wiki/%CE%9A%CF%8D%CE%B8%CF%81%CE%BF%CF%82_%CE%9C%CE%B5%CE%B3%CE%B1%CE%BD%CE%B7%CF%83%CE%AF%CE%BF%CF%85
Λέβιθα Δωδεκανήσου,Ελλάδα,http://el.dbpedia.org/resource/Λέβιθα_Δωδεκανήσου,http://el.wikipedia.org/wiki/%CE%9B%CE%AD%CE%B2%CE%B9%CE%B8%CE%B1_%CE%94%CF%89%CE%B4%CE%B5%CE%BA%CE%B1%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Λέρος,Ελλάδα,http://el.dbpedia.org/resource/Λέρος,http://el.wikipedia.org/wiki/%CE%9B%CE%AD%CF%81%CE%BF%CF%82
Λέρος Σαλαμίνας,Ελλάδα,http://el.dbpedia.org/resource/Λέρος_Σαλαμίνας,http://el.wikipedia.org/wiki/%CE%9B%CE%AD%CF%81%CE%BF%CF%82_%CE%A3%CE%B1%CE%BB%CE%B1%CE%BC%CE%AF%CE%BD%CE%B1%CF%82
Λέσβος,Ελλάδα,http://el.dbpedia.org/resource/Λέσβος,http://el.wikipedia.org/wiki/%CE%9B%CE%AD%CF%83%CE%B2%CE%BF%CF%82
Λέων Κρήτης (νησί),Ελλάδα,http://el.dbpedia.org/resource/Λέων_Κρήτης_(νησί),http://el.wikipedia.org/wiki/%CE%9B%CE%AD%CF%89%CE%BD_%CE%9A%CF%81%CE%AE%CF%84%CE%B7%CF%82_%28%CE%BD%CE%B7%CF%83%CE%AF%29
Λήμνος,Ελλάδα,http://el.dbpedia.org/resource/Λήμνος,http://el.wikipedia.org/wiki/%CE%9B%CE%AE%CE%BC%CE%BD%CE%BF%CF%82
Λίπαρι,Ιταλία,http://el.dbpedia.org/resource/Λίπαρι,http://el.wikipedia.org/wiki/%CE%9B%CE%AF%CF%80%CE%B1%CF%81%CE%B9
Λα Γκομέρα,Ισπανία,http://el.dbpedia.org/resource/Λα_Γκομέρα,http://el.wikipedia.org/wiki/%CE%9B%CE%B1_%CE%93%CE%BA%CE%BF%CE%BC%CE%AD%CF%81%CE%B1
Λα Μανταλένα,Ιταλία,http://el.dbpedia.org/resource/Λα_Μανταλένα,http://el.wikipedia.org/wiki/%CE%9B%CE%B1_%CE%9C%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%AD%CE%BD%CE%B1
Λα Πάλμα,Ισπανία,http://el.dbpedia.org/resource/Λα_Πάλμα,http://el.wikipedia.org/wiki/%CE%9B%CE%B1_%CE%A0%CE%AC%CE%BB%CE%BC%CE%B1
Λαζαρέττα Χανίων,Ελλάδα,http://el.dbpedia.org/resource/Λαζαρέττα_Χανίων,http://el.wikipedia.org/wiki/%CE%9B%CE%B1%CE%B6%CE%B1%CF%81%CE%AD%CF%84%CF%84%CE%B1_%CE%A7%CE%B1%CE%BD%CE%AF%CF%89%CE%BD
Λαμπεντούζα,Ιταλία,http://el.dbpedia.org/resource/Λαμπεντούζα,http://el.wikipedia.org/wiki/%CE%9B%CE%B1%CE%BC%CF%80%CE%B5%CE%BD%CF%84%CE%BF%CF%8D%CE%B6%CE%B1
Λαμπρινός Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Λαμπρινός_Εχινάδων,http://el.wikipedia.org/wiki/%CE%9B%CE%B1%CE%BC%CF%80%CF%81%CE%B9%CE%BD%CF%8C%CF%82_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Λανθαρότε,Ισπανία,http://el.dbpedia.org/resource/Λανθαρότε,http://el.wikipedia.org/wiki/%CE%9B%CE%B1%CE%BD%CE%B8%CE%B1%CF%81%CF%8C%CF%84%CE%B5
Λαχανού Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Λαχανού_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%9B%CE%B1%CF%87%CE%B1%CE%BD%CE%BF%CF%8D_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Λεβάντσο,Ιταλία,http://el.dbpedia.org/resource/Λεβάντσο,http://el.wikipedia.org/wiki/%CE%9B%CE%B5%CE%B2%CE%AC%CE%BD%CF%84%CF%83%CE%BF
Λεδού Αίγινας,Ελλάδα,http://el.dbpedia.org/resource/Λεδού_Αίγινας,http://el.wikipedia.org/wiki/%CE%9B%CE%B5%CE%B4%CE%BF%CF%8D_%CE%91%CE%AF%CE%B3%CE%B9%CE%BD%CE%B1%CF%82
Λειψοί,Ελλάδα,http://el.dbpedia.org/resource/Λειψοί,http://el.wikipedia.org/wiki/%CE%9B%CE%B5%CE%B9%CF%88%CE%BF%CE%AF
Λευκάδα,Ελλάδα,http://el.dbpedia.org/resource/Λευκάδα,http://el.wikipedia.org/wiki/%CE%9B%CE%B5%CF%85%CE%BA%CE%AC%CE%B4%CE%B1
